name,num_tracks,idx,file,pid,modified_at,collaborative,num_albums,num_followers
Mix music ,206,275,mpd.slice.425000-425999.json,425275,1497657600,false,135,1
chili,206,300,mpd.slice.425000-425999.json,425300,1509321600,false,202,1
Graduation ,206,333,mpd.slice.426000-426999.json,426333,1489881600,false,178,2
Good Vibrations,206,985,mpd.slice.427000-427999.json,427985,1508112000,false,59,3
Classic,206,408,mpd.slice.428000-428999.json,428408,1509148800,false,161,3
Country Gold,206,485,mpd.slice.428000-428999.json,428485,1509235200,false,137,2
Country Favorites,206,114,mpd.slice.431000-431999.json,431114,1507939200,false,120,1
New Years,206,904,mpd.slice.432000-432999.json,432904,1467590400,false,189,1
De Todo,206,238,mpd.slice.433000-433999.json,433238,1442793600,false,153,1
Rock,206,434,mpd.slice.433000-433999.json,433434,1505865600,false,106,1
work playlist,206,752,mpd.slice.434000-434999.json,434752,1497830400,false,133,3
Graduation Party,206,931,mpd.slice.434000-434999.json,434931,1431561600,false,171,1
Rap,206,132,mpd.slice.435000-435999.json,435132,1489017600,false,154,1
play,206,459,mpd.slice.435000-435999.json,435459,1415491200,false,154,1
relax,206,250,mpd.slice.437000-437999.json,437250,1491177600,false,177,1
Lit,206,232,mpd.slice.439000-439999.json,439232,1500336000,false,116,2
good songs,206,850,mpd.slice.442000-442999.json,442850,1509321600,false,189,1
90's Rock,206,937,mpd.slice.444000-444999.json,444937,1453852800,false,134,2
alt,206,569,mpd.slice.447000-447999.json,447569,1509321600,false,110,1
2015.,206,572,mpd.slice.449000-449999.json,449572,1452470400,false,178,1
summer,206,635,mpd.slice.449000-449999.json,449635,1401580800,false,152,2
throwbacks!!,206,998,mpd.slice.449000-449999.json,449998,1497139200,false,167,1
Dank,206,421,mpd.slice.455000-455999.json,455421,1499731200,false,163,1
ily,206,307,mpd.slice.456000-456999.json,456307,1507939200,false,185,4
K-pop,206,13,mpd.slice.457000-457999.json,457013,1508112000,false,132,1
Ben Folds,206,644,mpd.slice.457000-457999.json,457644,1305158400,false,23,3
Calm before the storm,206,798,mpd.slice.457000-457999.json,457798,1473724800,false,122,1
Chanson Francaise,206,361,mpd.slice.458000-458999.json,458361,1500163200,false,138,1
Jams,206,905,mpd.slice.460000-460999.json,460905,1508976000,false,189,1
Banda,206,541,mpd.slice.461000-461999.json,461541,1495238400,false,78,1
way up,206,646,mpd.slice.462000-462999.json,462646,1493683200,false,175,6
clean ,206,707,mpd.slice.462000-462999.json,462707,1460419200,false,165,1
Retro,206,706,mpd.slice.465000-465999.json,465706,1478822400,false,161,1
Rap,206,810,mpd.slice.465000-465999.json,465810,1452211200,false,75,2
vibin,206,287,mpd.slice.469000-469999.json,469287,1508112000,false,127,5
Power Pop,206,126,mpd.slice.470000-470999.json,470126,1485734400,false,16,1
trey,206,265,mpd.slice.471000-471999.json,471265,1509321600,false,140,1
Reggae,206,264,mpd.slice.472000-472999.json,472264,1502928000,false,131,1
olivia,206,79,mpd.slice.474000-474999.json,474079,1491177600,false,135,1
Vibes,206,660,mpd.slice.474000-474999.json,474660,1509148800,false,186,1
Jams,206,814,mpd.slice.474000-474999.json,474814,1503100800,false,193,8
2016,206,57,mpd.slice.476000-476999.json,476057,1499299200,false,164,4
School,206,948,mpd.slice.479000-479999.json,479948,1508803200,false,132,1
Coachella 2017,206,631,mpd.slice.480000-480999.json,480631,1492387200,false,132,3
Rap,206,46,mpd.slice.481000-481999.json,481046,1504396800,false,160,1
Maya,206,613,mpd.slice.481000-481999.json,481613,1503360000,false,102,1
SoundHound,206,833,mpd.slice.486000-486999.json,486833,1509408000,false,171,1
RAP,206,444,mpd.slice.488000-488999.json,488444,1461888000,false,143,3
RN,206,519,mpd.slice.488000-488999.json,488519,1497571200,false,182,1
Molly,206,513,mpd.slice.489000-489999.json,489513,1412035200,false,171,1
pump up,206,55,mpd.slice.490000-490999.json,490055,1508457600,false,172,1
Best EDM,206,333,mpd.slice.490000-490999.json,490333,1506643200,false,182,1
Vibes ,206,582,mpd.slice.492000-492999.json,492582,1490227200,false,130,1
Favorite songs,206,722,mpd.slice.492000-492999.json,492722,1508457600,false,145,3
2013,206,421,mpd.slice.494000-494999.json,494421,1390176000,false,131,1
America,206,461,mpd.slice.495000-495999.json,495461,1507075200,true,102,1
BAD,206,181,mpd.slice.496000-496999.json,496181,1506902400,false,170,1
Cold,206,633,mpd.slice.497000-497999.json,497633,1498176000,false,149,1
Calm,206,789,mpd.slice.498000-498999.json,498789,1508803200,false,159,2
Random,206,46,mpd.slice.499000-499999.json,499046,1509148800,false,189,1
Psychedelic,206,349,mpd.slice.499000-499999.json,499349,1509494400,false,171,1
Springsteen,206,889,mpd.slice.502000-502999.json,502889,1474329600,false,28,2
Driving Mix,206,969,mpd.slice.502000-502999.json,502969,1509321600,false,147,1
pregame ,206,806,mpd.slice.503000-503999.json,503806,1453507200,false,156,1
Mash up ,206,17,mpd.slice.504000-504999.json,504017,1508457600,false,186,4
love songs ,206,167,mpd.slice.504000-504999.json,504167,1507939200,false,174,2
Goodstuff,206,282,mpd.slice.504000-504999.json,504282,1508630400,false,158,1
smooth af,206,787,mpd.slice.504000-504999.json,504787,1507507200,false,147,1
Vibe Out,206,512,mpd.slice.505000-505999.json,505512,1508889600,false,160,2
jams,206,462,mpd.slice.506000-506999.json,506462,1508889600,false,147,1
Memories.,206,698,mpd.slice.506000-506999.json,506698,1439683200,false,120,1
Stream,206,267,mpd.slice.508000-508999.json,508267,1508544000,false,144,2
yas,206,976,mpd.slice.508000-508999.json,508976,1509062400,false,178,2
Cam,206,400,mpd.slice.509000-509999.json,509400,1508630400,false,158,1
Library ,206,73,mpd.slice.510000-510999.json,510073,1376697600,false,115,2
Classical,206,991,mpd.slice.510000-510999.json,510991,1461369600,false,29,1
Alternative/Rock,206,27,mpd.slice.511000-511999.json,511027,1503360000,false,91,1
sing along,206,876,mpd.slice.511000-511999.json,511876,1506124800,false,154,3
Corridos,206,274,mpd.slice.513000-513999.json,513274,1491609600,false,144,1
Latina,206,101,mpd.slice.514000-514999.json,514101,1502496000,false,151,1
2000,206,610,mpd.slice.516000-516999.json,516610,1498780800,false,181,1
Trap music,206,429,mpd.slice.518000-518999.json,518429,1508025600,false,196,1
Sing,206,869,mpd.slice.518000-518999.json,518869,1509408000,false,163,1
Electro-swing,206,969,mpd.slice.518000-518999.json,518969,1420416000,false,114,1
New Music,206,38,mpd.slice.519000-519999.json,519038,1447200000,false,41,2
Party,206,544,mpd.slice.519000-519999.json,519544,1467504000,false,168,1
February 2014,206,221,mpd.slice.523000-523999.json,523221,1439683200,false,172,2
new music,206,637,mpd.slice.523000-523999.json,523637,1455580800,false,164,18
Sk8,206,922,mpd.slice.524000-524999.json,524922,1507680000,false,137,1
sweet summertime,206,256,mpd.slice.527000-527999.json,527256,1502150400,false,104,1
summer,206,585,mpd.slice.528000-528999.json,528585,1432080000,false,192,1
car,206,936,mpd.slice.528000-528999.json,528936,1495411200,false,127,1
Party Mix,206,990,mpd.slice.530000-530999.json,530990,1493856000,false,165,2
chill af,206,143,mpd.slice.531000-531999.json,531143,1507334400,false,170,2
Tunes,206,279,mpd.slice.531000-531999.json,531279,1502496000,false,191,2
its lit,206,400,mpd.slice.531000-531999.json,531400,1496448000,false,159,6
Raul,206,446,mpd.slice.531000-531999.json,531446,1509235200,false,177,1
Ska,206,986,mpd.slice.531000-531999.json,531986,1375747200,false,29,2
Inspirations,206,497,mpd.slice.532000-532999.json,532497,1469232000,false,81,1
fuego.,206,538,mpd.slice.533000-533999.json,533538,1505520000,false,184,2
Inspired,206,593,mpd.slice.534000-534999.json,534593,1509408000,false,187,1
Jamz,206,520,mpd.slice.535000-535999.json,535520,1460419200,false,34,1
Alt/Indie,206,867,mpd.slice.535000-535999.json,535867,1509062400,false,131,1
Road trip,206,302,mpd.slice.536000-536999.json,536302,1475625600,false,149,1
feel goods ,206,831,mpd.slice.538000-538999.json,538831,1500249600,false,174,2
YOLO,206,633,mpd.slice.540000-540999.json,540633,1509062400,false,172,3
Christmas,206,434,mpd.slice.545000-545999.json,545434,1482364800,false,99,1
dust,206,958,mpd.slice.545000-545999.json,545958,1509235200,false,107,1
Sexy Playlist,206,59,mpd.slice.546000-546999.json,546059,1503273600,false,168,1
Everything,206,678,mpd.slice.547000-547999.json,547678,1450915200,false,129,1
🔥🔥🔥,206,665,mpd.slice.548000-548999.json,548665,1509494400,false,101,3
Chill out,206,980,mpd.slice.549000-549999.json,549980,1509235200,false,174,1
alternative ,206,65,mpd.slice.550000-550999.json,550065,1451865600,false,140,1
Lit,206,367,mpd.slice.550000-550999.json,550367,1507852800,false,169,1
bass,206,655,mpd.slice.551000-551999.json,551655,1509408000,false,194,2
Fire,206,844,mpd.slice.551000-551999.json,551844,1454198400,false,113,1
Mix up,206,115,mpd.slice.553000-553999.json,553115,1494201600,false,167,2
Rock N Roll,206,225,mpd.slice.554000-554999.json,554225,1488931200,false,165,1
classic rock,206,548,mpd.slice.554000-554999.json,554548,1506384000,false,170,1
Alex ,206,204,mpd.slice.556000-556999.json,556204,1485734400,false,131,2
Random,206,92,mpd.slice.561000-561999.json,561092,1443139200,false,119,1
throwback jams,206,196,mpd.slice.561000-561999.json,561196,1505606400,false,176,8
Roadtrip,206,181,mpd.slice.563000-563999.json,563181,1491436800,false,135,2
KIDS WORSHIP,206,530,mpd.slice.563000-563999.json,563530,1473638400,false,23,1
Roadtrip Jams,206,559,mpd.slice.563000-563999.json,563559,1493424000,false,170,2
Blackmill ,206,609,mpd.slice.563000-563999.json,563609,1506988800,false,164,1
hick hop,206,252,mpd.slice.565000-565999.json,565252,1506038400,false,80,14
RUNNIN,206,396,mpd.slice.565000-565999.json,565396,1509148800,false,181,1
something new,206,960,mpd.slice.566000-566999.json,566960,1494288000,false,188,1
Showtunes!,206,161,mpd.slice.567000-567999.json,567161,1440979200,false,60,1
EDM,206,76,mpd.slice.568000-568999.json,568076,1508716800,false,185,2
throwback ,206,89,mpd.slice.569000-569999.json,569089,1492992000,false,181,8
car ride,206,992,mpd.slice.569000-569999.json,569992,1390953600,false,145,1
Hustle,206,839,mpd.slice.571000-571999.json,571839,1506470400,false,170,5
Baby making music,206,278,mpd.slice.573000-573999.json,573278,1507507200,false,166,3
Classic Country,206,683,mpd.slice.573000-573999.json,573683,1488499200,false,142,1
Guardians,206,601,mpd.slice.575000-575999.json,575601,1493942400,false,192,1
2016 summer,206,544,mpd.slice.576000-576999.json,576544,1485129600,false,192,1
Party Mix,206,266,mpd.slice.577000-577999.json,577266,1480032000,false,152,3
Indie,206,412,mpd.slice.577000-577999.json,577412,1427155200,false,160,1
hype,206,372,mpd.slice.578000-578999.json,578372,1509494400,false,155,14
Summer Camp,206,606,mpd.slice.578000-578999.json,578606,1466640000,false,159,10
new music,206,507,mpd.slice.580000-580999.json,580507,1440288000,false,25,1
Flexin,206,146,mpd.slice.581000-581999.json,581146,1486080000,false,176,1
90s Rap,206,785,mpd.slice.582000-582999.json,582785,1503446400,false,162,2
Throwin It Back,206,164,mpd.slice.583000-583999.json,583164,1497225600,false,147,3
Rock,206,612,mpd.slice.584000-584999.json,584612,1462838400,false,166,1
banda,206,804,mpd.slice.585000-585999.json,585804,1503705600,false,148,3
eminem,206,618,mpd.slice.586000-586999.json,586618,1400198400,false,29,2
work out music,206,454,mpd.slice.588000-588999.json,588454,1508544000,false,181,1
Country 2,206,595,mpd.slice.588000-588999.json,588595,1506988800,false,122,1
mum,206,452,mpd.slice.590000-590999.json,590452,1466208000,false,113,2
rockers,206,215,mpd.slice.591000-591999.json,591215,1457481600,false,158,1
Work_Music,206,829,mpd.slice.592000-592999.json,592829,1503619200,false,52,1
turnt,206,288,mpd.slice.597000-597999.json,597288,1509148800,false,171,7
young thug,206,704,mpd.slice.597000-597999.json,597704,1436659200,false,20,1
jammin,206,542,mpd.slice.598000-598999.json,598542,1468108800,false,174,1
Eminem,206,611,mpd.slice.598000-598999.json,598611,1477008000,false,33,4
bump n grind,206,467,mpd.slice.599000-599999.json,599467,1507507200,false,159,2
Zzzz,206,763,mpd.slice.601000-601999.json,601763,1463270400,false,187,1
rock ,206,933,mpd.slice.601000-601999.json,601933,1509408000,false,156,1
gauchas,206,993,mpd.slice.603000-603999.json,603993,1486944000,false,57,3
music,206,521,mpd.slice.609000-609999.json,609521,1466899200,false,65,1
My songs,206,141,mpd.slice.610000-610999.json,610141,1463702400,false,123,1
jamz,206,910,mpd.slice.610000-610999.json,610910,1397779200,false,156,1
Folk You,206,952,mpd.slice.610000-610999.json,610952,1461715200,false,105,1
african...,206,622,mpd.slice.611000-611999.json,611622,1508803200,false,164,1
good old music,206,882,mpd.slice.611000-611999.json,611882,1508889600,false,163,3
Litty,206,258,mpd.slice.612000-612999.json,612258,1509408000,false,83,2
BEACH,206,681,mpd.slice.614000-614999.json,614681,1473984000,true,176,4
New Country,206,345,mpd.slice.615000-615999.json,615345,1509062400,false,121,1
Random chill,206,823,mpd.slice.616000-616999.json,616823,1507507200,false,162,2
comp,206,648,mpd.slice.617000-617999.json,617648,1458950400,false,165,2
Main Playlist,206,727,mpd.slice.617000-617999.json,617727,1461110400,false,122,1
<3,206,929,mpd.slice.617000-617999.json,617929,1439683200,false,172,3
jams,206,589,mpd.slice.618000-618999.json,618589,1483142400,false,192,1
alt mix,206,239,mpd.slice.620000-620999.json,620239,1492041600,false,140,3
40,206,445,mpd.slice.620000-620999.json,620445,1507852800,false,163,1
Summer Country,206,692,mpd.slice.620000-620999.json,620692,1505606400,false,132,4
The Trip,206,58,mpd.slice.621000-621999.json,621058,1494374400,false,169,4
classical,206,437,mpd.slice.621000-621999.json,621437,1470787200,false,47,1
Good Songs,206,610,mpd.slice.621000-621999.json,621610,1408320000,false,170,1
90's,206,137,mpd.slice.623000-623999.json,623137,1494460800,false,146,1
edm,206,259,mpd.slice.623000-623999.json,623259,1491350400,false,182,1
TDE,206,722,mpd.slice.623000-623999.json,623722,1496966400,false,19,1
pumped ,206,51,mpd.slice.625000-625999.json,625051,1507248000,false,151,2
The good stuff,206,233,mpd.slice.626000-626999.json,626233,1508457600,false,169,2
Kids,206,875,mpd.slice.629000-629999.json,629875,1509148800,false,140,1
Favorite songs,206,931,mpd.slice.629000-629999.json,629931,1509494400,false,146,1
Rock,206,844,mpd.slice.630000-630999.json,630844,1460073600,false,158,2
Surf's Up,206,564,mpd.slice.631000-631999.json,631564,1507593600,false,188,1
stoned,206,718,mpd.slice.634000-634999.json,634718,1473120000,false,107,3
Stuff,206,549,mpd.slice.635000-635999.json,635549,1478822400,false,69,1
2014,206,219,mpd.slice.636000-636999.json,636219,1473984000,false,137,1
hood,206,174,mpd.slice.638000-638999.json,638174,1509148800,false,179,1
femme fatale.,206,822,mpd.slice.639000-639999.json,639822,1507680000,false,197,5
cooking,206,925,mpd.slice.639000-639999.json,639925,1478736000,false,163,2
Spanish,206,249,mpd.slice.641000-641999.json,641249,1504224000,false,126,2
Chill House,206,357,mpd.slice.641000-641999.json,641357,1508803200,false,152,1
pam,206,467,mpd.slice.642000-642999.json,642467,1398470400,false,131,2
Majestic Casual,206,665,mpd.slice.643000-643999.json,643665,1481068800,false,170,2
smoking,206,372,mpd.slice.645000-645999.json,645372,1480464000,false,138,1
trabajo,206,803,mpd.slice.646000-646999.json,646803,1494547200,false,79,2
Meh,206,9,mpd.slice.649000-649999.json,649009,1476921600,false,109,1
good times,206,554,mpd.slice.651000-651999.json,651554,1508803200,false,132,3
2015 Songs,206,625,mpd.slice.652000-652999.json,652625,1453248000,false,149,2
00,206,425,mpd.slice.655000-655999.json,655425,1461801600,false,150,1
Housewarming ,206,543,mpd.slice.655000-655999.json,655543,1507766400,false,183,1
Prime Country,206,242,mpd.slice.656000-656999.json,656242,1503187200,true,129,1
Rap,206,16,mpd.slice.657000-657999.json,657016,1394236800,false,127,1
workout,206,557,mpd.slice.658000-658999.json,658557,1502928000,false,165,2
Cool Songs,206,69,mpd.slice.659000-659999.json,659069,1509494400,false,170,1
Country,206,124,mpd.slice.659000-659999.json,659124,1509408000,false,139,1
Lake,206,548,mpd.slice.659000-659999.json,659548,1507507200,false,180,1
not sure,206,870,mpd.slice.659000-659999.json,659870,1506988800,false,153,1
Music,206,685,mpd.slice.660000-660999.json,660685,1453420800,false,125,1
Chill Vibes,206,614,mpd.slice.661000-661999.json,661614,1506902400,false,185,3
Rock,206,904,mpd.slice.664000-664999.json,664904,1509148800,false,152,2
work songs,206,765,mpd.slice.665000-665999.json,665765,1505692800,false,145,2
rap,206,754,mpd.slice.667000-667999.json,667754,1507248000,false,153,1
folk,206,475,mpd.slice.668000-668999.json,668475,1388620800,false,37,1
easy listening,206,678,mpd.slice.668000-668999.json,668678,1508803200,false,181,1
Rick Ross,206,25,mpd.slice.669000-669999.json,669025,1393891200,false,18,1
The Goods,206,843,mpd.slice.669000-669999.json,669843,1508716800,false,156,1
Listening,206,720,mpd.slice.670000-670999.json,670720,1404604800,false,164,1
En Español,206,313,mpd.slice.674000-674999.json,674313,1401753600,false,132,3
Classic,206,876,mpd.slice.675000-675999.json,675876,1502755200,false,110,3
ultimate,206,311,mpd.slice.678000-678999.json,678311,1509408000,false,127,1
rainy days,206,527,mpd.slice.678000-678999.json,678527,1508716800,false,183,1
Party Hardy,206,44,mpd.slice.679000-679999.json,679044,1477872000,false,100,1
Have a Great Day!!!,206,472,mpd.slice.679000-679999.json,679472,1504569600,false,177,2
Old School Country,206,852,mpd.slice.679000-679999.json,679852,1409443200,false,133,1
Summer17,206,864,mpd.slice.684000-684999.json,684864,1507248000,false,176,1
car jamz ,206,155,mpd.slice.690000-690999.json,690155,1509235200,false,176,2
Rock,206,352,mpd.slice.690000-690999.json,690352,1508544000,false,166,1
goodies,206,707,mpd.slice.690000-690999.json,690707,1481760000,false,162,2
It's The Most Wonderful Time of the Year,206,683,mpd.slice.691000-691999.json,691683,1450483200,false,53,1
🤘🏼,206,321,mpd.slice.694000-694999.json,694321,1508457600,false,128,1
CHRISTMAS,206,608,mpd.slice.694000-694999.json,694608,1481328000,false,89,2
Roadtrip,206,690,mpd.slice.694000-694999.json,694690,1436227200,true,156,1
Yeah ,206,238,mpd.slice.695000-695999.json,695238,1435622400,false,26,1
the best,206,9,mpd.slice.696000-696999.json,696009,1508716800,false,114,2
random,206,305,mpd.slice.696000-696999.json,696305,1509148800,false,175,1
XXX,206,989,mpd.slice.696000-696999.json,696989,1508889600,false,153,2
Camp Playlist,206,157,mpd.slice.699000-699999.json,699157,1502150400,false,182,1
INDIE,206,824,mpd.slice.699000-699999.json,699824,1503705600,false,172,1
💁🏻,206,579,mpd.slice.700000-700999.json,700579,1508976000,false,154,1
Easy Listening,206,934,mpd.slice.700000-700999.json,700934,1431129600,false,25,1
Smooth R&B,206,714,mpd.slice.703000-703999.json,703714,1508716800,false,127,3
Country,206,647,mpd.slice.704000-704999.json,704647,1423008000,false,103,1
country,206,774,mpd.slice.704000-704999.json,704774,1509408000,false,130,1
Recent,206,258,mpd.slice.705000-705999.json,705258,1412467200,false,170,1
car 🚗,206,544,mpd.slice.708000-708999.json,708544,1509235200,false,192,1
ride,206,967,mpd.slice.708000-708999.json,708967,1502409600,false,160,2
old skewl,206,70,mpd.slice.709000-709999.json,709070,1438732800,false,20,1
New Love,206,658,mpd.slice.710000-710999.json,710658,1507334400,false,173,1
Party Mix ,206,797,mpd.slice.711000-711999.json,711797,1455753600,false,150,1
music ,206,212,mpd.slice.712000-712999.json,712212,1481068800,false,123,1
help,206,765,mpd.slice.712000-712999.json,712765,1504051200,false,61,5
New Songs,206,851,mpd.slice.713000-713999.json,713851,1506816000,false,136,1
kuntry,206,587,mpd.slice.714000-714999.json,714587,1509321600,false,158,1
Riot Grrrl,206,375,mpd.slice.715000-715999.json,715375,1488153600,false,154,1
Work,206,657,mpd.slice.715000-715999.json,715657,1427673600,false,103,1
Elvis Costello,206,450,mpd.slice.716000-716999.json,716450,1499644800,false,39,1
its lit,206,630,mpd.slice.718000-718999.json,718630,1466985600,false,164,1
country,206,29,mpd.slice.719000-719999.json,719029,1509408000,false,124,6
stuffs,206,423,mpd.slice.721000-721999.json,721423,1372118400,false,45,1
Country Love,206,690,mpd.slice.722000-722999.json,722690,1475625600,false,88,2
New Year,206,676,mpd.slice.725000-725999.json,725676,1451606400,true,186,1
iTunes,206,376,mpd.slice.726000-726999.json,726376,1492041600,false,172,1
*Chill Music,206,245,mpd.slice.727000-727999.json,727245,1402531200,false,177,1
Country,206,503,mpd.slice.728000-728999.json,728503,1509148800,false,113,1
💎💎💎,206,402,mpd.slice.731000-731999.json,731402,1509062400,false,143,1
Swag,206,720,mpd.slice.731000-731999.json,731720,1368748800,false,159,1
country,206,146,mpd.slice.732000-732999.json,732146,1508371200,false,140,3
hood,206,434,mpd.slice.732000-732999.json,732434,1502409600,false,163,2
TX,206,368,mpd.slice.734000-734999.json,734368,1509235200,false,112,10
Mix Up,206,650,mpd.slice.734000-734999.json,734650,1506211200,false,164,1
Chill,206,58,mpd.slice.735000-735999.json,735058,1509408000,false,170,2
momma,206,129,mpd.slice.735000-735999.json,735129,1509235200,false,138,1
salty,206,359,mpd.slice.735000-735999.json,735359,1504569600,false,145,1
Feels,206,701,mpd.slice.735000-735999.json,735701,1508630400,false,140,2
chilling,206,914,mpd.slice.735000-735999.json,735914,1498176000,false,163,2
ghetto,206,80,mpd.slice.737000-737999.json,737080,1507680000,false,152,1
Oldies,206,267,mpd.slice.737000-737999.json,737267,1507593600,false,117,1
Country,206,134,mpd.slice.738000-738999.json,738134,1416614400,false,101,1
EDM,206,343,mpd.slice.739000-739999.json,739343,1509148800,false,184,1
good vibrations,206,452,mpd.slice.740000-740999.json,740452,1509408000,false,130,1
OLDIES,206,223,mpd.slice.741000-741999.json,741223,1507766400,false,147,2
contry,206,65,mpd.slice.742000-742999.json,742065,1504310400,false,112,1
Kid Friendly ,206,462,mpd.slice.742000-742999.json,742462,1487808000,false,148,2
Rock mix,206,189,mpd.slice.743000-743999.json,743189,1372896000,false,152,1
Workout,206,698,mpd.slice.743000-743999.json,743698,1509062400,false,157,1
Anna's Playlist,206,401,mpd.slice.746000-746999.json,746401,1448236800,false,164,3
Me gustan!,206,930,mpd.slice.746000-746999.json,746930,1482192000,false,146,1
L I T,206,877,mpd.slice.747000-747999.json,747877,1503532800,false,195,2
Random,206,494,mpd.slice.749000-749999.json,749494,1506816000,false,186,2
Country Roads,206,784,mpd.slice.749000-749999.json,749784,1482969600,false,94,1
SEATTLE,206,217,mpd.slice.750000-750999.json,750217,1508457600,false,141,2
jam,206,324,mpd.slice.751000-751999.json,751324,1505865600,false,153,2
Work Playlist,206,654,mpd.slice.751000-751999.json,751654,1477958400,false,161,1
Christian Music,206,966,mpd.slice.751000-751999.json,751966,1496620800,false,126,1
Party,206,436,mpd.slice.753000-753999.json,753436,1504915200,false,177,4
country,206,932,mpd.slice.755000-755999.json,755932,1502841600,false,146,2
Classic Country,206,330,mpd.slice.756000-756999.json,756330,1502150400,false,144,2
cool,206,859,mpd.slice.757000-757999.json,757859,1442534400,false,159,1
car jams,206,298,mpd.slice.759000-759999.json,759298,1475020800,false,158,1
School,206,510,mpd.slice.759000-759999.json,759510,1508371200,false,159,1
Victorious ,206,602,mpd.slice.761000-761999.json,761602,1509235200,false,127,1
jams,206,189,mpd.slice.767000-767999.json,767189,1504137600,false,172,7
Dance,206,502,mpd.slice.768000-768999.json,768502,1464998400,false,173,2
COuntry,206,649,mpd.slice.769000-769999.json,769649,1492819200,false,131,1
alt,206,288,mpd.slice.770000-770999.json,770288,1508976000,false,161,1
test,206,462,mpd.slice.770000-770999.json,770462,1508889600,false,197,1
r&b,206,74,mpd.slice.772000-772999.json,772074,1507939200,false,164,1
car jams ,206,615,mpd.slice.772000-772999.json,772615,1509148800,false,183,2
Jazz/Fusion,206,847,mpd.slice.773000-773999.json,773847,1509235200,false,158,3
Outrun,206,274,mpd.slice.774000-774999.json,774274,1504569600,false,69,10
In Progress,206,889,mpd.slice.775000-775999.json,775889,1436486400,false,97,3
misc,206,613,mpd.slice.776000-776999.json,776613,1502668800,false,157,1
summer vibes,206,203,mpd.slice.780000-780999.json,780203,1502323200,false,166,1
car,206,554,mpd.slice.780000-780999.json,780554,1460678400,false,160,1
LUSH,206,799,mpd.slice.780000-780999.json,780799,1499212800,false,165,2
90's,206,511,mpd.slice.783000-783999.json,783511,1502928000,false,180,1
1D,206,654,mpd.slice.783000-783999.json,783654,1507507200,false,136,9
AHH,206,77,mpd.slice.784000-784999.json,784077,1506211200,false,63,1
Rap 2,206,181,mpd.slice.784000-784999.json,784181,1506384000,false,143,4
Lifting,206,844,mpd.slice.785000-785999.json,785844,1507852800,false,138,1
IDK,206,391,mpd.slice.786000-786999.json,786391,1509408000,false,140,1
Chill Study,206,236,mpd.slice.787000-787999.json,787236,1509062400,false,191,2
rhythm and poetry,206,303,mpd.slice.787000-787999.json,787303,1501718400,false,52,1
OSL,206,845,mpd.slice.787000-787999.json,787845,1404432000,false,59,1
Flow,206,546,mpd.slice.790000-790999.json,790546,1509408000,false,121,1
List,206,612,mpd.slice.791000-791999.json,791612,1433462400,false,182,2
Relax,206,821,mpd.slice.791000-791999.json,791821,1507939200,false,150,3
Local,206,719,mpd.slice.792000-792999.json,792719,1506384000,false,122,1
2017,206,841,mpd.slice.792000-792999.json,792841,1509062400,false,188,1
🔥🔥🔥,206,786,mpd.slice.794000-794999.json,794786,1509408000,false,146,1
Uhm,206,63,mpd.slice.795000-795999.json,795063,1509408000,false,146,1
country,206,243,mpd.slice.795000-795999.json,795243,1509408000,false,132,1
90's Alternative,206,520,mpd.slice.795000-795999.json,795520,1484438400,false,119,1
Classic Tunes,206,787,mpd.slice.795000-795999.json,795787,1473811200,false,144,1
Mama,206,222,mpd.slice.796000-796999.json,796222,1455062400,false,128,2
Mika,206,282,mpd.slice.796000-796999.json,796282,1422921600,false,119,1
country jams,206,783,mpd.slice.796000-796999.json,796783,1507593600,false,119,1
Autumn playlist,206,412,mpd.slice.797000-797999.json,797412,1489449600,false,128,1
<3,206,159,mpd.slice.801000-801999.json,801159,1477353600,false,143,2
Music,206,549,mpd.slice.802000-802999.json,802549,1492128000,false,164,4
Mix,206,488,mpd.slice.803000-803999.json,803488,1425513600,false,111,1
Autumn 2017,206,588,mpd.slice.803000-803999.json,803588,1508371200,false,110,1
driving,206,558,mpd.slice.804000-804999.json,804558,1501372800,false,185,1
ghetto,206,902,mpd.slice.804000-804999.json,804902,1502841600,false,176,1
nostalgia,206,574,mpd.slice.805000-805999.json,805574,1508716800,false,151,1
fuel,206,383,mpd.slice.808000-808999.json,808383,1503878400,false,162,6
Lit,206,547,mpd.slice.809000-809999.json,809547,1509235200,false,152,4
Clean,206,624,mpd.slice.811000-811999.json,811624,1494720000,false,112,2
jamz,206,140,mpd.slice.812000-812999.json,812140,1508457600,false,176,1
Spanish,206,870,mpd.slice.815000-815999.json,815870,1507593600,false,144,2
Tunes,206,41,mpd.slice.816000-816999.json,816041,1509408000,false,186,7
experimental,206,701,mpd.slice.816000-816999.json,816701,1455062400,false,36,1
Chill,206,776,mpd.slice.818000-818999.json,818776,1488844800,false,151,2
trash,206,71,mpd.slice.819000-819999.json,819071,1494720000,false,168,1
Thug Life,206,978,mpd.slice.819000-819999.json,819978,1479513600,false,110,1
game music,206,441,mpd.slice.820000-820999.json,820441,1505692800,false,170,9
half marathon,206,514,mpd.slice.820000-820999.json,820514,1508630400,false,185,4
Jamz,206,219,mpd.slice.821000-821999.json,821219,1446163200,true,171,1
Mix,206,241,mpd.slice.824000-824999.json,824241,1508371200,false,101,1
car jams,206,269,mpd.slice.824000-824999.json,824269,1458345600,false,140,1
2000s,206,449,mpd.slice.824000-824999.json,824449,1506902400,false,154,2
